Index-HCP_MMP_1.0,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
92,0.013747979,0.000338484,0.012911478,0.000510579,0.006478004,0.000930811,0.03649987,0.001143482,0.005473069,0.000566218,0.003423405,6.74E-05,0.001733052,0.000410301,0.002926897,0.000135949,0.000828688,0.006972279,0.020734349,0.000619912,0.010997165,0.002513079,0.322284409,0.000296642,0.020328272,0.000505955,0.00067513,0.021607397,0.000964642,0.024255944,0.000688603,0.001743716,0.000199831,0.002577341,0.00011974,0.002269393,0.000257989,0.001562387,0.00184306,0.467657855,0.000134629,0.003872167
93,0.018206288,0.001086799,0.008248426,0.000673218,0.0050044,0.004609653,0.021858414,0.014909514,0.045459564,0.011314869,0.048715855,0.000276626,0.003672645,0.000562233,0.003082308,0.000374157,0.000975274,0.005228511,0.047710634,0.002698291,0.019154846,0.011778019,0.154140632,0.001232848,0.019842247,0.000503802,0.001053392,0.013001579,0.001857168,0.016700846,0.0008071,0.002520223,0.000265466,0.001807802,0.000185135,0.001266181,0.000364096,0.001690492,0.017908327,0.494117026,0.000206503,0.002124324
94,0.01454132,0.000518704,0.028264931,0.000888701,0.019139994,0.001160915,0.047832325,0.001782989,0.006735531,0.000978644,0.005090153,0.000155111,0.002197584,0.000893068,0.005849408,0.00035124,0.003137284,0.013372365,0.015066261,0.001069341,0.013690508,0.002693545,0.305647324,0.00041465,0.021918982,0.000914551,0.00105383,0.056280707,0.001404113,0.048036682,0.001648607,0.004372817,0.000468431,0.005189937,0.000205877,0.007732071,0.000537275,0.003249362,0.001658667,0.352020465,0.000155724,0.007788336
95,0.009190215,0.002055652,0.021663503,0.003791983,0.01275448,0.00140289,0.005190955,0.001177854,0.002919033,0.00019697,0.000575914,0.00066504,0.001961447,0.001847901,0.017599747,0.000780775,0.009579937,0.011013462,0.003014254,0.003280271,0.009050743,0.008715849,0.060542668,0.00215121,0.011524958,0.000974172,0.0048916,0.03059837,0.006540741,0.048282984,0.004959239,0.052768242,0.001948647,0.461867331,0.000689043,0.179940117,0.001420402,0.008880414,0.002134344,0.010515695,0.000473112,0.000850294
96,0.002143217,0.003535268,0.016175295,0.0008467,0.002376508,0.002778644,0.010334619,0.00352253,0.004659666,0.000213033,0.000841804,0.000137574,0.000482735,0.009724435,0.065539843,0.010633559,0.102076624,0.002390311,0.007735927,0.003726831,0.004225942,0.00349253,0.017734115,0.000423294,0.003495498,0.00232792,0.001338639,0.011437392,0.001527613,0.010124708,0.020704746,0.244289003,0.016460856,0.195015076,0.002902921,0.017619242,0.023869847,0.175751891,0.001642101,0.003975114,0.000187914,0.001145582
97,0.001855525,0.006432762,0.023776914,0.00093176,0.002815108,0.00377159,0.013864056,0.004465032,0.005676702,0.000222896,0.000679415,0.000145425,0.000629457,0.007226242,0.031995391,0.030798239,0.204755795,0.002415616,0.010742933,0.002636561,0.003579569,0.00463428,0.021225465,0.000758467,0.006107403,0.00221714,0.002069205,0.014609042,0.002105348,0.011727052,0.027323013,0.087815654,0.027393826,0.302332705,0.005315611,0.030771044,0.023895445,0.075064733,0.001920894,0.004901256,0.000288313,0.00118265
98,0.001825547,0.005008503,0.021906472,0.00091659,0.003732194,0.004008597,0.01735174,0.003256494,0.006951844,0.000421553,0.001594128,0.000139162,0.000541351,0.003660404,0.016319355,0.032525974,0.458258676,0.002632833,0.013385554,0.001595291,0.003165469,0.00418949,0.023020445,0.000629842,0.002985493,0.003012909,0.001563203,0.00904178,0.001738069,0.008581423,0.015061423,0.152419301,0.017376875,0.060132898,0.004023035,0.024636184,0.010474978,0.055763677,0.002135225,0.007153875,0.000220997,0.001057771
99,0.003055788,0.001592673,0.273904578,0.00127483,0.091769409,0.001692172,0.018414829,0.002749863,0.007636624,0.000311907,0.001036121,0.000148,0.001175613,0.006035837,0.077851048,0.002395704,0.022390686,0.004167069,0.00605164,0.001696007,0.004372743,0.0026491,0.051520434,0.000394279,0.005758932,0.005859989,0.001481252,0.071069821,0.001580036,0.015588251,0.010941651,0.027923435,0.003936141,0.021976833,0.001186914,0.172155703,0.00840565,0.055834727,0.001071562,0.020928165,0.000153338,0.001679895
100,0.004121218,0.001726486,0.280264077,0.002242288,0.128905407,0.001451217,0.017025103,0.002876992,0.008663559,0.000340902,0.00123317,0.000260208,0.001643413,0.007759597,0.074745499,0.001115881,0.011258434,0.004240737,0.005133839,0.002172458,0.005781891,0.002913868,0.064162256,0.000510547,0.006628699,0.003438943,0.002496311,0.099292521,0.002092469,0.018590924,0.010937612,0.028279775,0.002686824,0.017049881,0.001449713,0.14130349,0.002078602,0.016423371,0.001023608,0.030079914,0.000151963,0.001388149
101,0.004353258,0.001878734,0.269635164,0.00222077,0.174281871,0.001288192,0.016981017,0.003135726,0.009795135,0.000353488,0.001236455,0.000349028,0.001079775,0.00871419,0.048837109,0.000897785,0.008199945,0.004005804,0.004397404,0.002757155,0.005685276,0.002903576,0.068737862,0.00065309,0.004500698,0.002157959,0.002847552,0.141709113,0.002197893,0.018697748,0.013198052,0.029963263,0.003007835,0.009599196,0.001606001,0.10621718,0.001379357,0.004696768,0.000960596,0.033942829,0.000198419,0.001134186
102,0.003835863,0.000952542,0.342177431,0.00126766,0.138279046,0.000961466,0.021136537,0.001849987,0.006572819,0.0002297,0.001017144,0.000175856,0.001424457,0.003929237,0.036389132,0.000722255,0.010859787,0.003704604,0.003820829,0.001369597,0.004226318,0.00193764,0.076149089,0.000358923,0.004539752,0.001141168,0.00152528,0.118840472,0.001279469,0.017446884,0.006784801,0.018903255,0.0015856,0.008737162,0.000815125,0.117836259,0.000922815,0.003899295,0.000670336,0.0459489,0.000101946,0.001487054
103,0.004767537,0.001460725,0.093002093,0.002406319,0.322943954,0.001025443,0.011253568,0.002377607,0.008688235,0.00025595,0.000973232,0.000274106,0.003144916,0.003705927,0.014507509,0.000595689,0.006227168,0.011565522,0.002774718,0.001317868,0.0038177,0.002748452,0.096268974,0.000532273,0.004419706,0.000919487,0.002769046,0.285995324,0.002282367,0.044884789,0.007881887,0.018693378,0.001677641,0.01049441,0.000860801,0.019226923,0.001125914,0.003016551,0.000775863,0.028625906,0.000187328,0.003907722
104,0.003052592,0.002160854,0.338026141,0.002872419,0.180234943,0.001521465,0.018819623,0.003216391,0.009890682,0.000329974,0.001097567,0.000406347,0.001287212,0.007212406,0.026762804,0.000927776,0.011138415,0.003764765,0.00480198,0.002512608,0.004177228,0.003450544,0.062621391,0.000766402,0.003294936,0.001197629,0.003792336,0.160746543,0.002486803,0.017548457,0.013169931,0.019765548,0.003261272,0.006571048,0.00170171,0.0639381,0.001448693,0.004382844,0.001094144,0.023774627,0.000183911,0.001135804
105,0.003863311,0.003739483,0.326952098,0.004400664,0.105711354,0.002067768,0.014167829,0.004646761,0.012881172,0.000384262,0.001459281,0.000564596,0.001622233,0.013740766,0.037885504,0.001039258,0.00964673,0.004376666,0.004771252,0.004749114,0.007246472,0.00491118,0.054364211,0.001103887,0.004960841,0.002228337,0.005678138,0.126427538,0.003563732,0.017794259,0.022473966,0.029391644,0.005536823,0.00843618,0.003196138,0.128521158,0.002137293,0.005143351,0.001587816,0.020204824,0.000261077,0.001010365
106,0.006552435,0.001047905,0.255141503,0.001431501,0.100857657,0.001062312,0.022347617,0.002037413,0.008450573,0.000343217,0.001357075,0.000228334,0.0021624,0.00333263,0.037394931,0.001115816,0.015246813,0.0087777,0.004306908,0.001427223,0.007571389,0.002212727,0.124415295,0.000421139,0.010353406,0.000735152,0.001723715,0.122541478,0.001542124,0.034565628,0.006047236,0.025208082,0.00147655,0.022902548,0.000729636,0.080350087,0.00138469,0.00800804,0.00080469,0.08153273,0.000128568,0.004109131
107,0.005203287,0.001371214,0.077324531,0.002325089,0.246397087,0.000967287,0.007056082,0.001948665,0.006449108,0.000207841,0.000692353,0.000283578,0.003643564,0.002713104,0.007071801,0.000686736,0.006771253,0.024574172,0.00215302,0.001152112,0.004801295,0.003027284,0.10955758,0.000670026,0.011139875,0.000933318,0.002800951,0.322994701,0.002478892,0.077629113,0.006875703,0.010674532,0.00149145,0.006962712,0.000697774,0.01380128,0.001141507,0.003408446,0.000831497,0.033305998,0.000227591,0.012307154
108,0.002943532,0.00113948,0.246342105,0.000821166,0.026030456,0.002875662,0.051951792,0.002683111,0.011680795,0.000697414,0.002314297,0.00015646,0.001221615,0.00142981,0.009764394,0.004898669,0.128718182,0.007137726,0.009713923,0.000802147,0.004852273,0.002729197,0.148090999,0.000292399,0.006241751,0.001125443,0.001065456,0.042846376,0.001267564,0.024349385,0.003447542,0.010163427,0.00176868,0.008954473,0.000706198,0.17325672,0.001796583,0.008460677,0.000989955,0.044682372,0.000148879,0.004061263
109,0.002444566,0.000934423,0.34411578,0.000771401,0.03766528,0.001740535,0.038599625,0.001752911,0.008012345,0.000404022,0.001621237,0.000125508,0.001104158,0.001466881,0.014004754,0.002690302,0.081946423,0.005387596,0.007210034,0.000826475,0.003896739,0.00185556,0.131136242,0.000246586,0.006421964,0.000790268,0.000956996,0.053989753,0.0009855,0.019524775,0.003203048,0.011699691,0.001235213,0.010475109,0.000565965,0.146740091,0.001310127,0.007296898,0.000686867,0.04659962,8.28E-05,0.003014382
110,0.02112602,0.001085932,0.059995015,0.000870303,0.034991269,0.001289532,0.015784746,0.005673128,0.025597662,0.004986837,0.018025634,0.00025671,0.00660348,0.001386011,0.015575131,0.000719979,0.006056221,0.011087158,0.008900002,0.002021416,0.024920498,0.004968515,0.145675591,0.000935687,0.014513975,0.000559508,0.001317125,0.059619209,0.001635094,0.037333198,0.002724236,0.012748001,0.000756574,0.013298528,0.00037658,0.015439888,0.000811311,0.005030455,0.005103409,0.416984317,0.000184009,0.004904931
111,0.006137003,0.000695023,0.112900498,0.000923225,0.030432378,0.001404647,0.059205945,0.001493374,0.007739078,0.000397833,0.001309305,0.000151705,0.001640055,0.001232648,0.008970334,0.001277214,0.028664926,0.014071345,0.007271698,0.000733083,0.006129067,0.002083368,0.326457804,0.000330473,0.013746531,0.001121969,0.001146914,0.068654908,0.001339383,0.049523637,0.002478511,0.008294204,0.000815552,0.009207615,0.000386872,0.073159269,0.000862618,0.005532729,0.000715903,0.137865877,0.000146944,0.008599563
112,0.009789457,0.000711068,0.064251825,0.000904048,0.035750974,0.001035505,0.03532895,0.00210795,0.008928091,0.001111327,0.004112804,0.000168202,0.002156113,0.001296598,0.009882421,0.000767102,0.009915716,0.01398877,0.008667192,0.001111463,0.01124807,0.002445468,0.278098444,0.000447288,0.016589838,0.000692574,0.001202969,0.082259753,0.001342857,0.049106064,0.002545924,0.009262595,0.000763867,0.009715404,0.000358141,0.020942986,0.00082571,0.004526208,0.001367,0.293071664,0.000140032,0.008375706
113,0.001862459,0.001053703,0.437870168,0.000803964,0.057466674,0.001167424,0.018735676,0.001696075,0.006368819,0.000304242,0.000872348,9.75E-05,0.00095169,0.001663589,0.015401265,0.002670936,0.050336045,0.00496515,0.005289222,0.000693117,0.00285008,0.001503917,0.070430536,0.000266485,0.007240247,0.000958286,0.000931756,0.064010377,0.000943124,0.017203563,0.004360879,0.014787431,0.00214435,0.008737499,0.000676092,0.153996695,0.002200759,0.012174824,0.000534899,0.028179967,8.37E-05,0.002672256
114,0.001454811,0.000528946,0.474519352,0.000547734,0.034200386,0.000909145,0.023410452,0.0009987,0.004778185,0.000211273,0.001077755,7.52E-05,0.000706664,0.001062006,0.009406048,0.001314127,0.079740445,0.003786304,0.004067535,0.000443133,0.002426671,0.001107919,0.080220313,0.000159931,0.004402258,0.000462113,0.000603535,0.042888419,0.000655113,0.013147357,0.002127738,0.008313047,0.000711566,0.00600709,0.000343741,0.160200473,0.000689572,0.004341417,0.000414946,0.02981165,6.01E-05,0.002161908
115,0.002111142,0.000676184,0.441067952,0.000716334,0.048604787,0.000890042,0.021463542,0.001207142,0.005714448,0.000254102,0.000921356,0.000102088,0.001074606,0.001533706,0.016010609,0.001248938,0.030410024,0.004035856,0.005055381,0.000642441,0.003351201,0.001368453,0.085303316,0.00025055,0.00535536,0.000526281,0.000825779,0.057200794,0.000838065,0.01533739,0.003079206,0.01018423,0.000953017,0.008054939,0.000427324,0.180052247,0.000738355,0.004788804,0.00052484,0.041178935,7.52E-05,0.00214587
116,0.003884072,0.005040707,0.128651084,0.003521043,0.01673249,0.00174727,0.008587146,0.00414666,0.009032418,0.000320273,0.000868643,0.000560453,0.00108867,0.021155771,0.075492421,0.001415998,0.015054491,0.00308372,0.003295995,0.007149433,0.010656464,0.004446522,0.021699941,0.00097455,0.006920154,0.002908297,0.004391251,0.025287541,0.003057584,0.010362126,0.025229163,0.036895215,0.007882312,0.162725294,0.005281486,0.350680338,0.002650547,0.010275757,0.001553721,0.007051326,0.000223228,0.000547996
117,0.004004129,0.001963241,0.042454811,0.003018074,0.009328213,0.000982722,0.005022892,0.001513686,0.002836717,0.000176065,0.000395289,0.000295059,0.000829454,0.003198333,0.029894662,0.000973559,0.014697118,0.00295788,0.002475325,0.002483167,0.007184508,0.003765681,0.020367739,0.000916458,0.005671205,0.001187168,0.00322459,0.018469127,0.00292676,0.01482705,0.007424123,0.02764008,0.003092446,0.365146476,0.00149856,0.387331811,0.001514385,0.00750604,0.001068283,0.005148706,0.000175872,0.000475954
118,0.0140928,0.000949224,0.002097084,0.001426435,0.030078434,0.001094058,0.006234167,0.003168739,0.088394855,0.001222164,0.011830104,0.001192173,0.548766784,0.001916766,0.008688941,0.000540261,0.001014022,0.025716332,0.003934014,0.00494127,0.172933663,0.004387917,0.024853034,0.00077033,0.006805792,0.006396516,0.001994524,0.009294492,0.003001905,0.028827046,0.003748627,0.004175091,0.000899708,0.001262802,0.000423028,0.00056143,0.00072371,0.002480867,0.001654078,0.010334544,0.000400572,0.002704797
119,0.014861581,0.001315227,0.002232333,0.001977217,0.022053255,0.001483295,0.006140598,0.004767595,0.121289496,0.001448911,0.017436898,0.003127495,0.478807477,0.002601021,0.003149353,0.000658147,0.001182139,0.070267523,0.005453564,0.00969517,0.111329366,0.007513702,0.041830751,0.001301666,0.00986119,0.001389401,0.003152811,0.011280159,0.005176368,0.030895999,0.005469393,0.004814087,0.0012215,0.001300103,0.000589314,0.000615072,0.001012724,0.001916682,0.002301289,0.013438261,0.000906176,0.005384845
120,0.030812996,0.001532407,0.002711007,0.002527646,0.025791287,0.001323466,0.006263457,0.002531742,0.042144272,0.000791743,0.006148012,0.002227717,0.380821733,0.001513068,0.004423427,0.000358021,0.000702187,0.035332295,0.003354186,0.010253593,0.327761332,0.007824919,0.053217565,0.001574497,0.027367668,0.001976738,0.003604983,0.011798116,0.005477464,0.041454042,0.003516973,0.003566766,0.001059384,0.001664174,0.000478971,0.000629886,0.000746527,0.002289894,0.002245429,0.018364911,0.000679671,0.004132751
121,0.015596139,0.001189788,0.003345172,0.002229957,0.027087685,0.001332825,0.005629477,0.004207414,0.080518948,0.001301255,0.01090164,0.00342714,0.289727297,0.001159304,0.003636807,0.000398991,0.001042733,0.229515484,0.004135124,0.008161409,0.049139344,0.011783452,0.091397433,0.001490061,0.018300344,0.002221899,0.006189843,0.025077175,0.010566164,0.057230601,0.002143525,0.006745994,0.000504141,0.001573383,0.000269295,0.00067506,0.000669743,0.0020771,0.002096421,0.015881134,0.003065642,0.014117412
122,0.031362378,0.000929735,0.006760001,0.001477868,0.020224394,0.001081155,0.009077104,0.002532942,0.057366721,0.001074554,0.008602086,0.000953261,0.349902722,0.001434882,0.006812233,0.000448728,0.001821622,0.031466068,0.004202118,0.003681924,0.184843405,0.004817223,0.068666726,0.000920678,0.099642658,0.002940909,0.002194192,0.023181549,0.003378723,0.047280347,0.002689439,0.004952861,0.000685159,0.006264253,0.000357063,0.001307105,0.000668123,0.003740652,0.001668723,0.032515677,0.000522306,0.01284487
123,0.013584697,0.000909201,0.069315581,0.001652827,0.072315843,0.000827532,0.008610607,0.001247961,0.004716512,0.000223713,0.000976038,0.00022706,0.003589796,0.001532794,0.006190904,0.000362681,0.002813754,0.02635999,0.002786419,0.001295721,0.014216714,0.003388605,0.196479187,0.000711644,0.054881598,0.001264046,0.002212124,0.241915354,0.002646299,0.095946218,0.003601963,0.005183384,0.000808136,0.006098112,0.000376121,0.004889796,0.000633717,0.003275975,0.000847703,0.136901957,0.000277092,0.015365268
124,0.0035893,0.003050494,0.207200246,0.005168787,0.271971876,0.002031495,0.011317207,0.004979905,0.013765018,0.000341895,0.001252443,0.00068373,0.003626997,0.009210193,0.023088014,0.000852064,0.007200708,0.008108914,0.003557734,0.003085866,0.004691376,0.005180777,0.049945269,0.00116657,0.004028332,0.001634786,0.005901263,0.215260787,0.004409306,0.033875842,0.020047057,0.027779593,0.003871547,0.007966736,0.002221124,0.034896247,0.00222995,0.004651963,0.001486685,0.012593963,0.000300814,0.002173401
125,0.003659993,0.001754013,0.216622421,0.002608899,0.169625632,0.001053961,0.004959,0.002011891,0.005854928,0.000223248,0.000578963,0.000348873,0.002962343,0.0031425,0.011039524,0.000510395,0.006700702,0.018839659,0.002040618,0.001760716,0.004598126,0.003741282,0.077011367,0.000917763,0.041611224,0.001058433,0.003209705,0.28106215,0.003066048,0.064644237,0.007756186,0.009437567,0.001667553,0.01254137,0.000944887,0.018267921,0.001029107,0.003804913,0.000967171,0.015805225,0.000204187,0.009786496
126,0.020341956,0.000719104,0.003692126,0.00102334,0.016266091,0.000918911,0.005859266,0.002572461,0.076103914,0.000974124,0.011134425,0.000795555,0.475770109,0.001362011,0.004096231,0.000361737,0.001259902,0.039895763,0.004353558,0.002313754,0.076275286,0.004652565,0.091110459,0.00078683,0.049830421,0.004283114,0.001983801,0.019358822,0.003167001,0.039028933,0.002324383,0.004491852,0.000595313,0.002834908,0.000267382,0.000702167,0.000492252,0.002034849,0.001213736,0.022003351,0.0006582,0.023233907
127,0.029976268,0.000726592,0.005696943,0.001369418,0.017891652,0.000899944,0.006885383,0.001641615,0.033589468,0.000604179,0.004319115,0.00129463,0.249400168,0.00098684,0.005105021,0.000290424,0.001568639,0.064003666,0.003637965,0.004071858,0.086059958,0.006325279,0.171991848,0.001053984,0.098150452,0.003390371,0.002818802,0.038978629,0.004711542,0.074418506,0.001493926,0.006364754,0.000420537,0.005288977,0.00018951,0.000960697,0.000479571,0.002905752,0.00140722,0.029553123,0.001208017,0.051641125
128,0.006039363,0.001179144,0.135100339,0.001968314,0.107580122,0.000805385,0.004601182,0.00142671,0.004356045,0.000170596,0.000537144,0.000252324,0.002745983,0.002146234,0.00723359,0.000329796,0.003504088,0.021025719,0.001827674,0.001158274,0.006347229,0.002946872,0.123534986,0.000637558,0.077489818,0.000894557,0.002434858,0.319513972,0.002412954,0.073419565,0.005151207,0.006018051,0.001120241,0.008340451,0.000607905,0.009444456,0.000736374,0.002851489,0.000755723,0.052167702,0.000193282,0.01219854
129,0.003077719,0.001414007,0.318082651,0.002085627,0.096796088,0.000895651,0.005226927,0.001650593,0.004931099,0.000183727,0.00062214,0.000238198,0.001845878,0.002822418,0.011831823,0.000499538,0.00832751,0.010828444,0.002122933,0.001333007,0.003815508,0.002957694,0.067585367,0.000691216,0.088232006,0.000972748,0.002540264,0.243125525,0.002303881,0.04382739,0.006315002,0.007226839,0.001491071,0.014357912,0.000906863,0.02680026,0.000881672,0.003743104,0.000815213,0.01295614,0.000147187,0.005314947
130,0.004081895,0.00192961,0.331844182,0.002734623,0.050179489,0.001212647,0.007492574,0.002326667,0.006479471,0.000254321,0.000731044,0.000384236,0.002769593,0.003887962,0.016367507,0.000677763,0.011212241,0.01315353,0.003220749,0.001778176,0.004934668,0.004021882,0.089759834,0.001000233,0.123042811,0.001392499,0.003552402,0.155501745,0.003127277,0.053725767,0.008663076,0.0092125,0.001993412,0.018962961,0.001145844,0.034862296,0.001196144,0.00529128,0.001089115,0.016471606,0.000203121,0.005954439
131,0.053012966,0.001116924,0.038091297,0.0015911,0.026733943,0.0010753,0.01459285,0.001686669,0.010114813,0.000855141,0.004497792,0.000444845,0.010135647,0.001160442,0.007091833,0.000332857,0.002265067,0.019874028,0.005744141,0.002593833,0.063128915,0.005897735,0.175273965,0.001280115,0.159799899,0.001557132,0.002368707,0.068100057,0.003522217,0.074375892,0.002437253,0.004645769,0.00065239,0.005519112,0.000316342,0.003546125,0.000596795,0.004457208,0.001867878,0.227418863,0.000384303,0.008769681
132,0.015868081,0.001284818,0.110234151,0.002083767,0.024281145,0.000871968,0.009149217,0.001541921,0.00520291,0.000209377,0.001117092,0.00035514,0.004500828,0.00168768,0.00700593,0.000388098,0.003364812,0.01897746,0.00419778,0.001638635,0.014431014,0.00427075,0.1751218,0.001038429,0.318672321,0.001124549,0.002672538,0.088279563,0.003167147,0.069581337,0.004484811,0.004826068,0.001007721,0.008013237,0.000546663,0.006862375,0.000687198,0.003239654,0.001073716,0.074792558,0.000266522,0.008826154
133,0.010100907,0.00200095,0.215948762,0.003149852,0.010917833,0.001480208,0.007399605,0.001831393,0.005414767,0.000233558,0.000711706,0.00054497,0.005632893,0.002807589,0.021867913,0.000789931,0.009321102,0.023871209,0.003552515,0.002301861,0.009122851,0.007602327,0.122569028,0.001776568,0.257188389,0.001933459,0.004477453,0.072886832,0.005996523,0.072338345,0.005899031,0.00726588,0.001697591,0.043556072,0.000830185,0.020396146,0.001276313,0.008290974,0.001661283,0.018585302,0.000539826,0.010124773
134,0.026310266,0.001176453,0.084196448,0.001821859,0.007394519,0.000876914,0.006596591,0.001213734,0.004723119,0.000257383,0.000943809,0.000386073,0.008211916,0.001174118,0.008578471,0.000387323,0.003790275,0.014370416,0.002940746,0.00177254,0.021987957,0.005320877,0.104751343,0.001189586,0.533874663,0.001595519,0.002597689,0.03164309,0.003732758,0.046180737,0.002779549,0.003291249,0.00081682,0.015104218,0.000398065,0.00669245,0.000616897,0.003944814,0.001176917,0.035897105,0.00037823,0.006153343
135,0.02009408,0.000708577,0.023394141,0.001098739,0.007573601,0.000643379,0.004362081,0.000899512,0.012084185,0.000214917,0.001515779,0.000533437,0.08808518,0.001217118,0.008783521,0.000352487,0.003474984,0.024487893,0.001931744,0.001700895,0.063720636,0.003536058,0.102719891,0.000735191,0.460854776,0.008354771,0.001903847,0.037879053,0.002781218,0.047440482,0.001810629,0.005703732,0.00059047,0.023542066,0.000250441,0.00310084,0.000593565,0.00502046,0.000841148,0.012830444,0.000491804,0.029337133
136,0.018217432,0.000847698,0.036062923,0.001644984,0.006892863,0.000740896,0.004867981,0.000851138,0.004406124,0.000196855,0.000698849,0.000389948,0.017785994,0.001021088,0.009900942,0.000430846,0.004450105,0.024796199,0.002389668,0.001720805,0.031557283,0.004625807,0.149628716,0.000926128,0.458347437,0.006814515,0.00255659,0.04889166,0.0037253,0.059731352,0.001557675,0.006506433,0.00058331,0.035443817,0.000242852,0.004090061,0.000698857,0.005707813,0.000902229,0.018487284,0.00062,0.03008382
137,0.007856304,0.001745308,0.223532171,0.002606775,0.013425473,0.0012965,0.008480155,0.001621516,0.004832908,0.000260548,0.000727616,0.000533711,0.005422192,0.003008014,0.034576634,0.001043657,0.01432515,0.026993135,0.004004727,0.00223358,0.01020395,0.006200028,0.117817688,0.001372714,0.125234029,0.002354063,0.004020679,0.104904527,0.005067598,0.082598098,0.005758033,0.010620367,0.001760889,0.091412582,0.000877311,0.031600681,0.001326295,0.013785442,0.001408683,0.015194556,0.000629938,0.015229863
138,0.015967836,0.001090622,0.03365422,0.002010407,0.012940976,0.000977413,0.008214146,0.001067359,0.005114198,0.000249855,0.001023076,0.000583297,0.016835154,0.001218258,0.013980757,0.000546693,0.005659728,0.062702505,0.003776069,0.002457083,0.024999659,0.006741026,0.220810064,0.001221818,0.161969288,0.003823021,0.0041469,0.089697469,0.005948566,0.103525875,0.002090433,0.010688047,0.000823912,0.047269666,0.000308967,0.004915111,0.000741445,0.007656327,0.001263123,0.027715551,0.001499002,0.091887256
139,0.003680488,0.001510776,0.440460132,0.00242301,0.035277926,0.001096177,0.006759277,0.001718088,0.004797099,0.000224927,0.000679287,0.000305234,0.002466073,0.00297872,0.018898523,0.00075904,0.015723493,0.009002866,0.002951305,0.001392576,0.004025873,0.003586917,0.058619511,0.000903231,0.064721958,0.001487546,0.002697415,0.127470471,0.002738849,0.041607485,0.006394777,0.006981218,0.001617117,0.040597325,0.000882306,0.06654083,0.001113613,0.007139821,0.000991521,0.009967745,0.000167071,0.003310321
140,0.005448136,0.00102033,0.24553874,0.001508462,0.01883614,0.000923446,0.00808875,0.001076229,0.003534331,0.000151483,0.000540029,0.000202246,0.003206478,0.001926634,0.032917558,0.001127759,0.021218413,0.013937049,0.004074322,0.001249211,0.005163815,0.003351638,0.101354182,0.000620302,0.066480228,0.001903711,0.002225892,0.129178892,0.002689883,0.068177438,0.003603423,0.009520164,0.001328487,0.142537476,0.000564742,0.062831927,0.001166624,0.014801415,0.000764722,0.011656435,0.000367147,0.011686702
141,0.007531387,0.0006929,0.119904857,0.000964492,0.032386156,0.000591635,0.007180586,0.000727231,0.003180123,0.000158288,0.000522774,0.000210255,0.003851696,0.00109979,0.021926816,0.000834113,0.012309422,0.019127777,0.003269181,0.001145597,0.008277233,0.002762869,0.152927238,0.000507863,0.086621105,0.001353743,0.001804619,0.186328462,0.002368333,0.098583386,0.002150543,0.0146604,0.000784263,0.132947131,0.000362407,0.028545144,0.000789244,0.011508791,0.000550447,0.016018518,0.000425408,0.022247876
142,0.01390005,0.002810119,0.004883894,0.006417275,0.017844272,0.002368027,0.005329444,0.004429714,0.019341265,0.000966701,0.002691074,0.004328115,0.061350957,0.0020357,0.005347649,0.000737017,0.002051385,0.41165909,0.003320982,0.01303299,0.030083165,0.026973889,0.080925863,0.003297362,0.011993941,0.001293937,0.019262751,0.048556255,0.030260245,0.075592318,0.005189986,0.042526921,0.001209631,0.004962963,0.000509886,0.001463514,0.001634081,0.004223377,0.004128305,0.012350792,0.010342168,0.012359693
143,0.013026264,0.000853003,0.049812287,0.001619049,0.056082628,0.000904591,0.010537721,0.000850344,0.004772047,0.000217846,0.000960967,0.000336659,0.00727081,0.001043101,0.016890263,0.000674606,0.00869098,0.044321773,0.004013347,0.001695851,0.011929159,0.004827677,0.182460892,0.000824408,0.057362907,0.001508473,0.00270561,0.1784461,0.004192102,0.124790407,0.002044337,0.035948247,0.000769189,0.073794204,0.000293751,0.011367485,0.000842632,0.01113007,0.001044966,0.022591807,0.000828488,0.057396074
144,0.004393961,0.002262,0.040608844,0.002929842,0.007879937,0.00109767,0.004822437,0.001743973,0.003256481,0.000221839,0.000405232,0.000366571,0.001184342,0.002813643,0.020090106,0.000981862,0.01540983,0.003502073,0.002715138,0.002833999,0.006923186,0.004876983,0.020703263,0.00131525,0.004907508,0.000867911,0.004076236,0.018193992,0.003682382,0.015457763,0.007715642,0.021201948,0.003028118,0.379485111,0.00134976,0.386854571,0.001482602,0.008046951,0.001290603,0.00480241,0.000215404,0.000431719
145,0.014515986,0.00202145,0.022110504,0.004273498,0.025650991,0.001651663,0.007829282,0.001513126,0.003586366,0.000330922,0.00073421,0.000709564,0.003700521,0.002051242,0.020624462,0.000849632,0.010803887,0.027934875,0.004184778,0.004480607,0.012279347,0.011592642,0.110874182,0.00231873,0.019509086,0.001351308,0.00650695,0.062680883,0.009674962,0.077806184,0.004949134,0.065858028,0.001831211,0.357864313,0.000561576,0.074841175,0.00157815,0.013971735,0.002443748,0.016457824,0.001090994,0.003794382
